assignment_time_generic,assignment_time_ontology,match_accuracy_generic,match_accuracy_ontology
1.8407598599830233,1.968872139832562,67.81798743112844,92.09924440524777
3.10589083635708,1.4556355558731,67.29064140839957,102.12842929790735
2.528653584759157,2.0899067848606547,69.40332978105852,98.44192683881123
2.6395881658747937,1.735457177368775,72.96610332543672,92.22486289583463
2.3549933108699785,2.179890380953924,69.49115036683212,91.63426744138629
2.0476148957130387,2.5253506468401423,66.76000726917674,88.32124740096502
3.1920949498896873,2.1380179378389466,64.03278188784672,85.39534197933521
2.414452406461231,2.0365962157026427,63.676468148065,91.89338634695387
3.354380995259176,2.1926616211987575,70.04378336849842,87.89998302400026
3.0129232744842915,2.175695058832962,62.30684267539594,97.80292609451155
2.564096741313016,1.3811407674643257,57.33440114875431,99.5587304835999
2.255639039549253,2.162281059221154,69.10296113149492,99.53189349724794
2.397015205311817,2.2760832068353087,75.49204249758418,87.0402654596688
2.204990747561932,2.0121975097121876,72.43704679887232,87.61729678393093
3.524845343835274,2.3835677234421526,68.29088417244984,84.45086500956441
2.75577649209193,2.0516976276251007,70.85831117755572,92.81779133834648
3.150082217018653,2.320099628744123,58.352594211937024,86.0532395038264
2.183059180395909,2.7719315321186464,64.19319499680964,87.18301984758556
2.7624140518388014,2.0610826612920583,78.6362191266801,85.90593672324218
3.1611447755234314,1.5073603502245256,75.62312436033534,87.39424952192398
2.5559956952267937,1.9890224827773173,64.0594067066779,97.34176651402488
3.102445783568697,1.5722329985629788,79.10130477632688,78.79999819352759
2.2561728351976935,2.2733713479321187,64.02086555993728,92.26651769520397
2.1446113821525663,2.482805292209927,63.378528565323386,86.27120609271456
2.8417602448312542,2.298763898515262,77.76909716582101,100.44895725237849
2.538329426170979,2.186092463823881,76.37721432561654,93.62593487092933
2.9468218757087326,1.8965223627425725,64.80978703412073,85.31562051317204
1.8988448273918204,2.5626949237899432,68.10055817003773,87.15162804093569
2.9749058541882074,2.3159828635997957,66.3156301129005,87.33531107871899
3.729321570907726,2.175340867018865,71.47524518613724,95.07796097946272
2.6801496074274076,2.151458095713971,77.96109070265008,97.52510331100943
2.7036568515639368,2.1234882075950017,71.64614270841402,90.59127879441778
2.7618197938554716,2.225664927187823,67.70518308930728,89.25550515983899
1.945209715683285,1.9060018462815187,60.187569943613184,94.59685254760703
2.860458655876124,2.547574980201026,73.145575104702,90.02312566666285
2.047836102393614,2.135701925862183,60.940022391410444,92.00580162407263
2.518928160750478,2.27001633514175,67.25848828217667,90.89586821036289
3.1871478198414946,1.9599298166991719,74.24523742737681,86.3528353243501
2.3959132175599693,2.202475560072028,73.34847530690477,96.03468374014354
2.89049959582696,1.405474272108056,73.51615097948111,87.23663236291591
3.0950956215825483,1.7545103364625525,72.6634195346126,98.62009661908449
2.8014963424384,2.080576054044061,69.28974271444083,95.21082726000925
2.141620611962157,1.6932580669829997,70.24314320897281,90.77165382871948
2.5570098898594344,2.82182421915955,68.96162861479466,84.30296444236126
3.4737645369553145,1.5895756058271835,71.34372233655718,97.4412219364069
1.8799816948010115,2.1937702247107813,71.66494229012996,91.31920163954855
2.57968559445353,2.58673194604225,69.21330380239134,93.92106025397088
2.469156771404757,2.2343861178236253,71.53426614703076,96.546209231426
2.7382989452388555,1.9969317339855874,64.22259172700697,84.85998778126331
2.989286246874892,1.9243567748501642,66.52756426573181,91.53633699798387
3.3334763872088216,2.291976646631793,69.80604122224442,88.20383229736795
2.581907043196337,1.8499187956872358,80.133429193662,91.33769938851805
3.014936531990728,2.0541541670573733,71.62684414919075,91.95707048614489
2.889896057946069,2.297359581715424,67.57811072494601,82.41391748891706
2.87973891914872,1.9976362920271096,67.0566344430123,88.87364235648113
2.464430427389411,2.116253003056614,72.93940960335632,90.30342096401392
2.2910714124896394,1.9987741122352969,67.80670595201049,84.26453718800714
2.249982754951721,1.7990607189479397,72.28802401182816,86.59093605699967
2.3874251162403506,2.446745145416643,71.52078474216857,90.46085689524463
2.8186746303464907,2.5079198721748974,60.798924400079734,92.9880918097497
2.9943797572513318,1.994990013828993,71.28398863860222,89.23983225310673
2.819387539142758,2.0103271523964255,71.24030526546568,86.75546500477223
2.4704179615217035,2.0366301983060384,73.25967399544338,85.3812294266039
3.41238804397299,2.2516409820877343,63.293791334225055,88.2922793604337
3.297546249452616,1.818409920427541,75.0740716108053,86.30439719147937
2.5483999548999305,2.0634424083342227,67.38253530312953,92.57892098643752
2.3606274376057335,2.1688877165507434,80.52847343354534,91.03849618332383
2.742085981663188,2.2826126448161737,79.08984102280425,86.97384854776061
3.1969194580217413,1.255748817535574,64.69083283055771,90.92611288782258
2.823105990901647,2.2110209628705535,60.04776657112825,100.38708578537111
2.9126194819640174,2.1937540285757247,72.65317891191259,93.28565052190616
2.60516795108975,2.39231847100989,63.398188894991556,91.04594434372761
2.8725083580808923,1.9321207954337911,75.399795890775,93.1270667613252
3.3078177805824556,1.93449403841928,71.6321574534033,95.5891146148559
2.5941324874089156,2.4507549760009106,59.53298515399982,83.05392197610279
2.747323093003149,1.6210529881552371,73.17059188958034,87.98246234435197
2.791526590619851,2.5787270874144195,69.23723060322071,87.12307112197591
2.803490142308415,2.8567683377683477,70.91388090595754,86.9944241666272
2.125244449571509,2.2332355054114656,77.69668425877275,99.41425201339625
1.9392525376504421,2.334229542072984,67.60747481142106,92.19627351512705
2.282137971631264,1.6431254878701966,73.02393256143708,94.92109886648518
2.7571769181606673,1.881632063990728,64.7498291109129,91.24519520886048
2.9115424664012846,2.4073587641516303,64.89978993749133,102.28788927158308
2.4777301760905504,2.19854460409467,67.06930016659378,80.85482563618169
3.2409029931469227,2.0355717610919686,64.61567344526803,87.72026838686091
2.632729610269525,2.1598607397018634,71.86395513986494,87.91720417093704
2.69812639929385,2.2420929452960796,60.32703877861229,88.33042903597295
2.612414451778935,2.0020712896738897,73.46023758034534,94.01525828021967
2.743610717098666,2.0813162165069783,63.75467561752084,90.30591992339792
2.9717896296174415,2.0791077875603197,70.70399783927915,92.8274019072251
2.9562613751649325,1.7743163055767182,61.15665710501993,94.59038615715254
2.330630823756164,2.18707838838773,71.31416747992634,90.9143361073081
3.299465510591411,2.631075774383927,75.01244572525606,93.17837568526075
2.251989417029233,2.6095886390558576,68.45960415494588,87.91890074235614
2.721690805636245,1.6470802112444722,77.84696165654564,86.99804948751179
2.5802413705910587,2.261189365963021,67.54656515315558,85.91209771355996
2.270403329072605,2.2926511342717317,70.90934328646729,90.27983614899415
2.6599517648104674,1.9668468611529073,62.754651464104604,85.6063650834715
2.3936744906830407,1.8007399895862815,71.07442850722919,85.08522220927773
2.719162897310421,1.6937557057485053,64.93435031445837,92.83133934053087
2.851234384487747,1.9565888663449904,64.005612987103,85.71314487847697
3.2787717475893086,2.1950027409821637,78.03863200831759,92.45342956791526
2.8129536874509657,2.0425825472698227,60.651652783439594,88.45029812245706
2.44550986387807,1.9067200735210525,67.69991241121105,87.29591809801276
2.5333520757121595,1.71525301059473,72.74802061088003,93.98881507450817
2.7459912424458253,2.195214877516489,69.827832527919,94.36539991728031
2.7273843317848603,2.4099627340908363,57.13130534326667,90.86389007516294
3.273835707291368,1.8119234083896523,72.08384654500398,96.24513316414443
3.2481411719027817,2.224528689244617,59.98810635371554,82.33300849808327
2.5464256295030956,1.5261574268268796,65.69616311326176,94.76376957649771
2.4705431487255205,1.8927601673176273,66.91011981954064,86.28266294517628
1.6671781583728567,2.308881235854728,50.5878211460812,88.8611284519144
2.470431834671112,1.7546698371831135,67.7540065544988,91.51348037007821
2.298776917566286,1.9086689825562706,72.46185212268364,86.77863522509784
2.5480702167620723,2.5153900485310094,67.36248500119399,89.70811081659966
2.8466336969400445,1.8701468059242372,69.5280718617438,87.97965483593671
2.760876931679595,1.8338165542312206,82.19689980809355,88.8753988060697
2.678012797180983,2.2627545085792016,75.26518542141203,99.37024679426389
2.7698328444354052,2.6764200689465882,68.76225348804235,81.54502242220673
2.6395528907076033,2.018099015811764,84.18075385423435,88.93379122944214
2.7688075730173902,2.32062075809558,64.5181367511653,91.66772420273358
1.397577996832275,2.4937307540345017,71.57003035917073,84.80755613909042
2.5822826040996985,2.1876656488641713,58.782594192267894,89.14287632145304
2.645659711578797,2.009024629644482,70.82980083064768,91.26294611693051
2.5534953135173657,1.8271019784123539,67.72039711258488,91.51633353252653
2.6028214951588233,1.6624367117236805,68.77083892759431,93.60354134830392
2.971324047122692,2.423510523531142,70.65993650936973,94.83605273219544
2.4507578674636696,2.144287143722566,70.10802388145305,88.41243610493913
3.570280839686851,2.4898402827268797,61.85697382288702,90.29405563506458
2.9653187720888354,2.386677594904911,66.06159466677663,83.51305374774873
2.6874770996344512,1.9049088439917155,68.43697035528814,89.66373100101136
2.6073350787209733,1.7339339900298936,59.68202877268602,83.37017227399687
2.655391085447146,2.2138008748810747,73.2956736480701,89.94893194837482
2.3238771720224083,1.9002479346976346,79.88558208947552,93.60540123588669
2.6519189842967963,2.203006742300216,70.25161556092245,91.75950189965364
2.8014734066908216,1.8706544187015774,65.18094969276729,90.31047103358817
2.921816646229292,1.8316324240408175,54.35826078717808,93.53155662708711
2.9218759116577333,2.0477027571377855,59.12245963649731,94.720399424281
2.580048981373626,2.370230186122395,70.46929607049402,86.17123752170714
2.1235670989912276,2.1819619685940728,76.10086287446478,95.23751511967801
2.422358949506622,2.4435125446015347,67.0574853489339,86.4961003628777
3.334877217124955,1.7199314890834316,59.32782826678875,87.89513425496506
3.048423325363979,1.7728768575403104,63.08674601084897,93.16587764765349
2.8378478345216696,2.063250890251905,64.90940463978023,90.69917506756201
2.3854823020959506,2.7397104149879206,56.61146108173949,89.79580017364847
2.691458061989511,2.2922858340687116,66.50554596357188,90.6772889571199
2.187732525735007,1.7700161773865812,73.84355922596022,95.81004513402252
2.4692252497215703,2.0671578641126875,58.141130314126556,90.20607625418096
2.591918663325922,2.1562144372403775,64.98619567791593,93.25462444125668
2.5453440272539147,1.9193942763316973,56.051743919667864,93.14031813219904
3.072640772422405,2.2739824973169513,63.403189005953415,99.29464444006099
2.122509634385819,2.043066158550558,67.49693142290937,96.12492111394678
2.3438270913939383,2.000200784537099,74.6293578963079,93.0701825411034
2.1401248115911122,2.4680770361577435,71.17982266484982,93.13793427823273
2.1950587149248584,1.5771017293519143,61.18096902138649,90.66020369256246
2.7396223585786594,1.8014583974645917,68.97328598807296,89.16990307013276
2.049823786777491,1.8448073055677658,66.36300619084919,89.84388885331994
2.9915475115350545,1.8356956790003904,68.32149221890793,90.00980047583816
2.59127368922357,1.8713740864125872,67.18308155133711,87.87849282753484
2.717515333010391,2.236542787367246,70.31156961326954,88.03865040365478
2.8190306951988813,2.418959848523104,69.50478708338672,89.61426906725117
2.5163333918993636,2.3648123781967665,73.68524423892259,88.44082988744752
3.102991886301351,1.7841313620412973,69.11121050868594,89.02872898684157
2.612262909308946,2.0577746304290376,78.70857733466364,89.14972801021554
2.927628102095628,2.225679564042447,71.56727972168859,93.9763384738858
2.610355046897099,2.1620008856856328,77.41769304110471,93.46554426195338
2.806349754969969,2.48172421985277,72.79352514089013,94.5108723383489
2.8018650680631847,1.8873997293367968,64.29600700941235,95.50279162678056
2.7899879757822124,2.136895826330247,75.98179917220293,86.65788839266463
2.300276860151632,1.9720307855281733,75.62348048292183,90.02992064377047
2.864350308218976,2.1653225057268566,50.880442483479754,91.25602233595593
2.5624172043601616,1.766330926193091,65.05448339445347,91.89006055934553
2.9421952121959674,1.8113186837127273,77.20083055264392,92.20725217120629
1.8290026222350781,1.8709667420634537,74.83176703897009,96.29101313037283
2.1039535111780197,1.9208992066534858,59.491453194374856,87.42980970758667
2.8353782248540114,2.554376979689829,73.63844707295526,90.93852137074225
3.4351710340420913,2.4426205742886293,78.93613289762239,84.42388205140196
3.0240234987244947,2.026205098785817,72.10086038053649,91.77658163423246
2.4170196263200077,2.1418799882628514,59.39727732875118,82.73430712423011
2.0131790338488176,1.6116691945668804,63.61872646172029,91.52224037593633
2.987074488464647,2.0362122960345608,70.84307668734586,95.48377483836617
2.65776671118282,2.1378844139935183,67.0852367245096,92.69839745414184
2.926281687157754,2.433705264020367,76.1937423248573,85.11290589818616
2.7361194888843166,2.1880414159024895,72.86061728746321,86.41315947747701
2.701857170048198,2.2198670176326654,80.37538382689749,92.6766188182621
3.8734501783572703,2.1793288669251387,74.62576316359423,89.3943213315009
2.6875480155817684,2.1707003569016385,71.77047781853197,80.09760460533253
2.626301916298694,1.6709722472195072,66.48256065511906,96.27626423917549
2.641420529838391,1.9649726994979098,76.96721675404353,90.7352812591295
2.4565853133169373,2.5204660395624625,68.4335398961976,83.46704494673337
3.086053157886125,2.3371689327827734,62.14200958333231,90.95482122949093
2.5484982664874605,2.238270349719542,68.69384202333548,99.86523695581502
2.9443770822578355,2.110014592767218,67.83968097218201,89.24053305889097
2.8038412119254223,2.2878324187236987,62.33940484278068,89.17298579375895
3.1775943448529707,1.8065331773141562,73.4498147248199,87.01236553764488
2.8580718387953445,1.6159821313958727,67.54338779240216,92.81158263658223
2.204646087620941,1.9753740343295094,70.81309059913329,91.0311077517356
2.1594048859784234,2.2513769173171334,63.636457501977944,93.55329308551188
3.2533476584307603,2.122348964680583,67.3955057093374,86.63411634811693
2.4465156786942233,2.394187603653485,73.12338959056473,93.18008406418924
2.161758968084139,2.1954351549681403,66.89434735792537,84.59897494924171
2.422152560052097,2.1034526588643025,66.1714164235937,92.1341123032339
3.195850114787203,2.4882454862046908,81.72431358489948,86.33653937621459
2.121914800420595,2.42971273353724,70.32878904596599,90.07277634650299
2.343401918496156,2.060572609634167,72.87316982010165,82.88605994404364
2.423276996481392,1.7590850416951764,72.95205138552907,90.3407087510774
2.189524050610722,1.8177915523233457,68.99147818366194,89.81100253720838
2.2162690645953345,2.041564658514754,71.61851022683865,83.02191580835925
2.0827568098945366,1.9799565849042646,62.46462801075708,97.69042566597953
2.505525034745311,2.587328698964195,77.23407216655868,92.70056749951652
2.548036467303966,1.5859597553166105,76.00639354318324,84.99649836468986
2.4169847383186776,2.070722663933236,69.56030887011725,85.36619290683551
2.0285208644129433,1.7701320537805296,68.43877084167069,88.77949316341424
3.1913343787423982,2.125040560673915,60.838299270275954,87.34579724652123
2.158368468331136,2.2046794498676032,74.67879692730665,89.48193359598572
2.801213484809148,1.9685309076758282,66.84427550452813,80.14486470560215
2.2600933627524498,2.249144424104455,72.11957814058576,97.5155763508752
2.957326746696611,2.0304119178481117,59.61188863640204,86.67161466783932
3.0723329420668657,2.036181316173149,72.25187315981088,95.35439151327974
2.3389545653489376,1.9646333823743267,67.33096856672566,89.14389678430544
1.9205137081211494,2.285247286619475,68.47263801849661,100.91515799213252
2.968314927655843,2.1315504391118743,59.75134822728245,93.76525558970697
3.440320218685454,2.5619718889348375,72.54229221080517,94.68083516894887
2.8562778159569735,2.4710074630473153,64.66359535208515,95.28085964554315
2.754217768591887,2.2561323822711734,68.11323134763114,90.27573315271013
3.0179042438440757,1.4421675061699857,73.30550410860566,90.57821349849036
2.9960219383988074,1.6447015063878085,67.87741999089135,89.33547610350965
2.3584044664955957,2.3858751718369478,80.51608206962213,91.52695537134984
2.426339475721341,1.9473084321424825,62.917301302092156,90.24097402845962
2.9344494200223643,2.1604531273034873,69.86696306373716,91.5294610928083
2.6323946610078828,1.9008573800000825,70.921271297224,86.3285062135956
3.216642238345421,2.245365989154873,62.18426604006712,88.02532760770838
2.4082631411484967,2.3773969832283512,68.93319494646487,92.39464745358481
2.9902439667473923,1.7271116781243148,67.21122128176539,89.9944682763315
2.827055192547691,1.8459285723537384,69.77746799827123,92.08090532032928
2.639424974516146,1.5908814760004861,71.16725267446571,92.919369223648
3.160364308733843,2.160022193548631,76.92933007495924,93.89596130957496
2.962028613146972,1.5904158737510528,70.15786035831151,92.12277054709544
2.288013138647158,1.9801754915304077,71.73712170168113,88.85477958812493
2.946087472167939,2.2458833439598407,77.5458273981052,86.00647751356361
3.2399962525976798,2.7074278804024883,58.73599120516789,95.11035753588698
2.6378221244061506,2.2005255026862356,66.80669939270058,86.78296151729802
2.5905376598460106,2.4658654225924765,68.63284836760299,89.90052485327571
2.42214114094259,2.1677476527679294,58.911081922231375,97.17973400471897
2.6845584457298597,2.1827730228155042,68.86775086993964,86.33157857845697
2.964480274421164,2.0267231306680418,54.02958393232212,88.6739169907542
2.362932680168501,1.9750189601289094,72.70378012036974,90.43321900846287
2.151456975705104,2.442313445462809,59.38245884186911,81.86071026558531
2.5397000356072295,2.2024023058474897,60.767771864921194,85.0896096925689
2.1381100085364997,2.1908889034653667,71.59850055467896,95.53114182736988
2.8992873765130525,1.9075474218706798,58.2278025797577,91.93443339959043
2.5193240920024795,1.9864874805714687,80.9280596748393,93.61485020986923
1.9878392621796772,2.7102471448937178,69.11127687084678,91.05113756743432
2.550556994104596,2.0697494508715173,67.80773220444291,81.11222548816193
2.6129540056823637,2.4878504178775995,75.73947639758624,85.31653362702048
2.8696542453438867,1.933924486599776,67.91377608156165,79.88211018039915
2.631854582738316,2.3304632514644843,69.86785026406709,92.7877472031667
3.4374905827359235,2.1769386796536834,67.44900889758446,102.09616813192781
2.4825184593844,1.9688860683970593,65.33891567197051,82.84681391429652
2.6650405805670774,2.2845688695633446,70.6642437810461,94.72012417677215
2.648835754294932,1.6269668273322575,71.60267113017515,94.8026407810206
2.5769486462371907,2.26238642867635,60.63385670381813,90.74028345616574
2.746970234005176,2.3260709665734933,63.02484485355993,83.7326974908664
2.906492518879069,2.1719219564338075,64.37756817977427,85.99991137601313
3.226039481414574,2.483277108951157,68.21951188791992,80.80992693129139
2.0622975490422144,2.069569863591929,70.5085297666417,89.33496725918609
2.4858628504775515,2.045258244604653,81.55212243355656,90.8788290470532
2.5108914298591025,2.1965118587324,70.07774492251565,93.59921841800696
3.0651401189446825,2.3503118758160517,67.33650354345859,88.98117705630456
2.5473347755706626,2.2609521543357456,64.03922727487404,86.0849673449999
1.9319297627682723,2.02201607760122,74.41022365082588,86.79447700490331
2.7250921855466306,1.791431646446406,68.32739492553566,89.30767302543109
2.6765243073836245,2.289043776783895,70.4847028657273,91.25625487143398
2.761900626308526,1.8531286177180577,68.39585709589436,96.15936574348854
2.2739348476082073,1.84451738961192,71.75852178954572,99.10919279052091
3.3776138724338014,1.8936070471871915,71.32007003472121,89.86424529253597
2.5604560864858614,2.107312642027095,70.68044050094521,85.04969680128444
2.614681256602533,1.8511110607128485,68.42338182638431,95.42790631711081
2.3299965720763356,1.7492935889644907,68.96991563209679,101.40636366041429
2.3175991984501105,1.8923474166626644,70.73214930985556,86.50812587494893
2.2009052161004856,2.0350004568617286,56.66240327197433,87.66145306627145
2.5326756592875372,2.226285340443522,68.19215696420551,89.35846636928703
2.3069672644973465,2.110180073229122,74.38281578569013,89.99983598813984
3.512586936490089,1.7658613714253373,65.47008148081963,86.85613163876792
1.9346030478452738,2.158598639471317,55.65027410760675,83.65983794797737
2.2386677807272823,2.1868266564187997,59.951286156016906,92.65551686369994
2.529434228617194,1.9535110428756342,68.85870497564783,89.29170599829844
2.95939651123933,1.851126182351611,64.00336663385663,94.9808767343334
2.5244972474479748,1.8510109537812856,69.2169421607548,92.34948417623202
2.960385357201191,1.930456304946334,68.28738077854125,94.49052508692573
2.295278444283871,2.7542726109307623,65.53815998451869,90.18349885831722
2.7137164535578826,1.823278277362836,62.81851328403014,93.05642944676684
3.3876164348043334,2.169799750153664,69.59247042416776,86.62690645980128
2.3029022417202087,1.875769221088124,68.82048334215193,92.16147662462113
2.857827070358158,1.9382050652644038,67.644274068528,94.45134420237905
2.772771007713304,1.8781590681810791,73.72172806604772,95.87608388037391
1.789386005604852,2.3303607157719717,69.62814007317145,88.57875229687076
2.4544117814117286,2.2037323485629914,64.76420763056622,92.60159638090222
3.1424607621223957,2.0511968596577588,66.21257690455106,95.78029589850264
2.7440310689938796,2.2408804839949306,68.02222121366687,82.8996968762099
2.2050924148415745,2.313039708582152,69.1514637163574,88.29609415487667
2.966310909166257,1.834785486079548,76.55213254161131,92.53291557455012
2.4983508218742587,2.254175723954909,78.69727116943893,88.62883896033779
2.8340202912323345,1.8747104946735158,65.53943359644106,86.95850730300498
2.8407680457750524,2.3413805681580566,62.181616495577174,91.89232868420996
2.242521759541771,2.3120595438159657,65.0884227697188,87.81007875030824
3.0059312138937195,2.2111109152090327,70.96277020257881,90.26434734039704
2.2869964795059294,2.027022097632789,73.47999672395422,82.96501394196399
2.167685653463344,1.9321672210636698,65.91049937295215,87.83430025152607
2.336868404911185,2.0109113903980713,62.82352285355182,91.21169807625085
2.551563986454722,2.320746429216059,70.73240313597658,89.49987229666155
2.733761262576505,1.8853006862996957,72.20391682583843,89.74970898400792
2.3809665070510238,2.1049013719911027,74.71132660139432,91.38018184786542
2.9879277249580465,1.565711249203469,64.50992501830783,94.87620129043971
2.7905856736174375,2.16811239755729,70.40606109882249,88.85415499750681
2.4120807139577987,1.7793414747737146,58.446632620214935,89.84910203594204
3.045597167037942,1.6945589804494838,67.75524794526814,90.28768271456376
3.154427343058593,2.245614464582192,72.78293848902123,87.80049207517585
2.6505261212761946,2.1531012590401426,77.45069621916028,86.41415954488993
2.6040067820144435,1.9569867531055976,70.2431940186192,93.75016573354837
1.9804914586974594,1.9993712972692077,66.92532412978652,84.72026252935206
2.5269949630434123,2.771310130237008,59.82363830235901,92.62515426714499
2.573397314973854,2.03175671209311,69.79306371161381,89.00445828814611
2.7881517629038766,2.029635191516723,72.25372940629445,88.41905820596
2.622629427347811,2.285691583746423,74.58336113604291,91.40910715466973
2.787610775256198,2.1161637011805063,69.88359143499459,92.08903282445759
3.3036361157215457,2.386228534927272,62.571624662268896,85.27768041305379
2.478034360546529,2.1732346405646426,71.7763734312677,89.78761809587614
2.493611086973661,2.3183267427615144,78.70826512907517,87.95553210881148
2.1663338742789673,2.2229991238954496,66.799368698474,86.61046016594732
2.6865358133033657,2.2835911294470925,63.50507898766482,80.53473662161159
3.080725192987844,2.0772041090461464,66.3889714560259,93.76751406110668
1.989571860323052,2.156758333180731,68.31961027085394,93.94493304787154
2.4236572131922447,2.008689352039823,65.20676267839599,84.6944233806307
2.7043762010015673,2.271250852215902,72.7086303269561,89.45682519414382
3.030041153409775,1.6861883946303962,71.02745410959874,84.42662500954913
2.843148095610746,2.307840886966417,66.36061559946342,88.33122308567499
2.8201854512728524,2.3894076050666624,68.27906601860823,87.05944562430348
2.6002748856116398,2.3125285333744157,59.01169831574298,96.00564497574896
2.882749702807486,2.0587706841450153,70.35965108060728,83.75984302537
3.0957215534133846,2.241568763332089,59.89777947541214,81.88105027598141
2.0064032893803185,1.8570263996168723,66.70827750785114,88.33644344391207
2.9814141603340536,2.3411306641703122,65.58579877124481,88.608732262864
2.650496077653315,1.7602354128224893,71.24613190396103,98.75593087487007
2.478004454314194,2.268119336374859,65.69073343471382,86.49338615727322
