checkin_baseline,checkin_dt,efficiency_baseline,efficiency_dt,satisfaction_baseline,satisfaction_dt
7.009493375398207,3.5519259931437093,74.36428124292024,87.23164899576217,85.5185752677227,88.87049312004267
7.109060468867317,3.9386079353737755,69.72263131640487,86.84193092116013,77.57820185324975,84.72735196200432
6.710664901080599,6.222628218480107,74.19529966919525,79.41658771349708,79.78239466988772,89.00000540873305
4.49747454164115,4.328385839312988,68.68825278985187,81.68229169948044,84.44475373512452,86.92160261649352
6.76818334946094,4.695689585861751,70.51859405085298,84.49395553041995,74.63540542728587,98.09571200429659
6.8722762519292315,5.283060957619879,71.49641204189946,84.43724880914937,86.54982484093415,88.55239078011867
9.755890534982344,4.946113699175344,66.48950021224893,81.52967380665983,70.79464681030878,83.50431360483212
6.569166842262653,4.635377014629219,74.8559568580166,86.64473193392699,86.91117486867526,88.20353322049539
7.161856810800335,4.8284649022196025,68.83657488093638,86.20471554860964,76.69935452184492,90.6216273588602
6.758345876353708,6.6630740267144475,70.2027204063679,84.77833877766875,77.36223638609106,94.89144660076434
5.3975863548565615,4.448143082669773,66.52712300187913,82.98146719949324,68.96094812696698,86.51902612022674
8.171387377418025,4.680989142043471,59.00079843778251,88.75586280453301,76.28054694137376,82.84501649611254
7.702319639224129,5.4455889564068505,70.38306673951918,90.69730276188255,73.29698669176288,91.72229694229463
7.749238336451656,5.494973339662185,82.880554023742,83.8526032516911,75.50100363859528,83.5917847881713
5.708735054246313,5.568327275004342,75.06610058191052,83.44106586510458,77.8997140744767,87.08622486642231
8.48335317312332,5.074857199826266,71.2075501772749,86.9718645293184,83.48473723381181,87.74680420360933
5.117778724649263,3.4712955785425645,70.0381240198003,84.25430598480965,79.65877709214318,88.4423562227896
7.504228512560324,5.970088379070987,71.40783628549782,84.95392895787765,80.16915093234567,91.24990849117505
9.428546750971973,3.4682891462831806,73.926171752841,87.76689008551895,73.01285111688763,86.17055315554038
5.611356409843173,4.77237191871513,65.63209848651755,79.29006051997666,74.10815414302607,87.687201766983
6.120442724476674,3.821151734982578,76.64874413441058,89.61856743952855,87.77349759359169,88.64719969408726
6.91958163810517,4.442275488066307,74.73383031411797,85.6325776778539,74.85047472270743,89.25351244281951
6.195829215060561,4.795886169273133,74.74729148339809,84.08322193740104,87.0466620854922,89.06196054641931
4.939203882720641,4.789221493905246,73.40468354628669,85.11445070649137,77.36038788570758,90.31322136832355
6.882275569767232,4.879728678811756,71.39415995693115,85.27977393606567,78.61166847433186,91.82220618567443
5.525235543528674,5.952340142152782,74.52973393264074,79.86015582897625,84.05886231717264,90.15274622790858
7.368310916762217,4.908180871362582,74.14070784195862,90.18380232785036,85.08665135188714,90.3782664369841
5.696690918919436,4.280259028238416,69.60060458748308,85.53224202326598,78.03485594257666,82.84577428303804
8.659921286021047,5.367678451459522,68.54671149009488,86.81760681743161,76.61996042704014,88.88584248691302
5.860096049196516,5.570523440032177,71.78891021725754,88.44495926583694,78.31480571253671,90.47417792760595
6.413526180553189,3.395152966376707,78.7352967271769,82.13228013580705,80.3235833939838,91.39708241991067
7.776220660843603,5.037660062864872,65.35228603686127,86.91511007691274,83.14564880303574,86.13830213533497
5.322962820279254,5.131055468079809,64.25587872438828,84.54354850912387,78.62157228087017,86.26155468291202
7.072951921524955,4.232192846976007,72.09085203793528,88.10966648069278,81.75632011991807,86.57582750145069
8.368571305138914,5.738136131980458,71.54426096890889,78.59287225487522,86.9556346345818,90.68473142959797
4.871020118526527,4.364949971670726,72.13203998897795,85.08289823922794,80.5446790225504,92.52535990321958
7.021560630238765,4.613018808124388,72.4709753499608,83.47097390149133,80.18942956562437,87.19239760302108
7.111859353098108,4.344235358144517,70.22862917775294,86.78324144202931,70.85355479204065,92.05946056042008
7.738187446132772,4.514021142823321,78.45134450529,86.90414139957825,65.18327630217178,89.156875293909
5.3156591469463015,3.5133524217943184,63.61566090331272,83.13559713656952,80.58071621907385,88.24014262449899
5.215452064298868,3.203954205665135,67.32321428105482,83.12104363463666,78.11639642046755,87.91787834967352
7.426329878740277,5.935054556902475,70.80437715128457,85.04587082061656,75.97460835793481,91.46246204902799
7.1563816078798235,3.737734786513505,63.41269370646,82.53074487259134,79.84200404135035,89.90463792211216
7.100591420415052,3.6077468854893233,70.45589885872606,88.09434782544682,78.29194098109576,97.12055408229627
7.215737851396371,2.5619488977566567,79.27505679549448,84.21853695856818,84.35167927823288,85.5467688209099
5.983970334105811,3.9249344270794477,71.40025514382062,76.09763769817076,79.03916542812078,90.61697629751092
7.078704436593204,3.3092191859332516,72.40736434744967,84.20056941881023,74.79069124614215,86.7419562636974
7.151686967958417,5.977813644122732,65.2512091271716,82.0766597732993,83.64984781869236,85.48363814814202
5.942778298368358,5.40883538040837,68.3414652414105,80.17991739052498,77.49263151777436,88.6597915929706
9.038929413373708,3.8806646893400485,69.4990573744451,81.44023475768778,81.28533708672876,89.20820417380604
7.368599505094145,6.527192224809879,69.77496753557007,85.75010710986551,76.16520539841672,99.49724215372234
5.370435803356822,5.383588938292435,77.45189021601809,89.65165065039434,75.28588288396307,88.01866048197215
7.5878643303605955,4.20765175484224,73.9769170914806,86.40219031636794,79.02925797394704,84.51833870090667
5.630381995727214,2.250534856613784,65.96500180670225,83.45918915770964,78.66542608207278,89.71013965472923
7.744501524490942,6.561848315331668,72.48322293647362,86.85889342454625,81.04711788037085,81.02383186107843
8.190314694808885,3.2493847799127638,73.69146439278457,83.93091100729923,77.22990665812031,88.35975990436422
5.815181217977948,3.0191411277387976,76.77271538490207,83.17727881867795,69.23456510277097,88.7592935444921
7.9560513550931855,5.420313388808676,78.8865952955282,81.70603946165446,76.39285319369921,91.64002141689728
7.295337112323798,6.695777165705346,66.42754787922622,79.7941478183945,82.64847418243346,92.30240232288304
7.786472191993388,5.745845536659466,67.40788394619037,84.15224413900978,77.08338199586015,86.83679241004145
9.076151579184737,5.007518208047124,65.26362627720984,85.90577116774443,77.3434446471758,88.14272814586926
6.505534260796555,5.035278907498757,70.17670467628649,85.09080425595236,83.63052018012027,85.86535292674051
5.895516602771012,5.268074002902277,73.53852019734241,84.06890583056845,74.96893654097948,84.52616854721154
5.732582684449372,5.183035730808089,76.03920567962768,82.3736126057703,70.7317035869612,89.84661068370835
5.821027658041474,4.753072281572438,70.9354350865159,87.3463878133919,77.78078129041997,83.98773347019258
6.707477948703075,4.593780993556688,69.76473188837674,81.18517785617094,76.13071284863143,87.16588046788411
7.209382369779973,4.4436661848904295,72.02843836279395,87.88328932429913,73.6721437692584,85.01785634837283
7.132028959196023,3.821431870019991,67.29131407217588,82.19290553943449,77.70556987491668,90.73382778927396
7.7926198988432285,4.247392430819903,81.3297858641349,82.9922072404703,81.10667880095859,95.365291367286
6.815602270253488,2.976338867224153,63.58322706983331,80.70628739002984,78.55262833600413,83.88412446362767
8.54424089258878,4.411494335884725,72.18675477869948,83.79551312996597,80.1656034706998,81.843831613279
6.482411800114453,3.6102680035641743,81.01330985230227,88.52099986712953,87.84837926242865,88.23791852420476
10.064202999907543,3.506769614505806,71.33263925388799,87.05000988302066,76.85131780605641,88.7580818450437
7.550800817318008,4.661904736038131,70.38781263199283,88.53095075848972,80.0195780366878,89.50903943500201
5.77141093230046,5.75280205771014,69.58426197050994,87.0708561469886,76.00301185074441,87.04861409363292
5.5149290023266655,5.326484945402082,70.43411992754044,81.86825654870282,74.28356542857644,87.9576345943459
7.378966898291822,3.0865494567391405,77.88967267844734,84.34147448215182,75.61697096756937,90.05978851900024
6.531844657608978,3.609334677086696,60.683062825618364,82.90336278682412,76.15833128523938,92.5495943027859
7.6568005929105105,5.346694069189394,78.66048176622236,89.65783969292494,80.43332656749034,81.46631954982236
7.367885149488254,3.615761345815521,64.4650056682393,81.5702763314358,90.58028651217386,87.33492407558359
6.712605304811753,4.297830165002678,70.0200688196748,88.25983260604517,74.94817847499321,89.49109253758193
5.783847538317914,4.995046889122097,69.23962678256642,88.25745238434807,76.47521094136114,85.30348841294028
4.982183330376962,3.6284899906227284,74.12505569489946,91.25478464549148,78.27807263313262,95.105327637539
6.264182057519575,4.594837955531364,63.62900311095801,84.08900290358561,80.61857412841971,86.34898344315367
7.827678553188166,3.299377054573616,73.51842879719332,87.67943091065652,79.9441091409694,88.54721705807306
7.056912492956244,3.9587691204439075,81.01668619177688,92.7012858769243,85.14888854913539,90.75728175831648
5.305113465545614,4.787803740728283,64.7567647779545,83.42354663381218,66.22540044027043,86.512246281433
7.007817111021418,3.066305639821498,72.2105896045299,80.48787120789646,66.42665766200207,81.86767972312366
7.262380855674604,4.896427264164359,68.12248554657627,79.38396789149516,76.07102132274824,87.11397825040883
5.7393710765586405,4.482325980965987,73.34425858972656,87.68067849235626,84.1962309564729,92.50893005693005
6.984470127134633,4.997240958975433,71.39190933159561,79.37391933421253,70.61519503881145,87.45348803089499
6.8698504621352,4.701522720658195,68.22086283658732,84.20857903059866,63.26107506756183,85.56819308460179
5.428435642603252,5.72772638697646,73.64178696738115,86.79940219852467,81.51301497171796,92.12498717516007
7.22934483241794,4.612702052383116,79.96087092697637,85.99256171785574,79.84265184088383,87.4761328847147
7.472941431641881,4.113535012987272,70.38366179970896,86.76142356538935,73.03993712532291,86.8124049894942
8.099661491810332,4.610067752729055,74.75483812231127,86.11132753856273,73.57374803632325,89.25298753175424
8.064562462441883,4.988968226132749,65.09228980221842,89.49237060260286,73.65430702986316,91.55177577558952
5.14679675845149,4.543974063293134,66.70910539127355,82.35258758163586,79.16373011911709,97.51234006741042
5.674609952101853,4.536532522083494,73.5675501338258,83.2336155569327,75.40579209146667,91.76077359833246
7.418042320650391,3.86820748097392,78.42375693697262,82.92748977513337,81.11972598677515,92.99140787563688
7.4165431410946505,3.903389174204147,73.00694407417116,88.05661379796035,64.0414040191876,86.82792506374494
7.418057223567257,3.2376552553802758,69.79732145348886,88.2812754828642,74.23005548784822,84.90428800791294
11.423277788785665,6.0746190688682455,71.2965987460321,86.84392102181923,72.85712479935364,88.93062599359075
7.4850686128318005,3.3805230881478434,65.29804287694536,89.18717973404777,77.29266254030028,89.0965286864605
8.162678768216718,3.8763853219836832,74.20167356650576,81.63026922439559,75.85595643170029,84.70950285695099
7.944802116191843,3.8534334609877225,75.53519869915236,90.73511715696364,82.6690032774684,88.05141023935515
7.5816695015669575,5.305431939249997,69.12996640240121,90.27436358947924,69.1173824645337,90.17747512636079
6.4216769064315855,4.234545289537175,69.04379769075439,87.75399039118639,78.83200652928683,90.0334555615669
7.710763064591921,5.622967865406361,72.57621550232983,91.1017565080674,81.4475157583797,90.5658650575218
5.872609742554914,3.8938584381805184,69.20374526700513,80.09880573543113,88.06890192646597,89.77656950150855
6.515817671911989,4.751094746001422,70.98256344979605,83.72176596395951,76.14299354742327,86.8240679607008
6.217563742605075,3.7481876520662185,81.37866458799927,83.04702892581776,80.25473888219783,86.79856768139928
6.898248967263587,6.43063421499605,70.11427663641922,87.7087338360235,69.40029975793193,84.26387982742266
9.57759028000821,3.4311614228734384,69.57996727029813,82.03954963327314,66.40102335800357,95.30366764498486
4.559281768889902,4.7788386392043245,68.19179933295123,87.82398447787996,82.90834931648666,88.74976634909139
7.623512228449416,5.070399192838889,74.87212146319969,89.78571566078949,78.57164250239484,87.86804369355904
4.864740954572418,4.872419187706348,70.4301239685531,87.6246492802688,84.61041471797195,85.2634692986259
6.233681761052679,4.333241107010062,68.18300941605715,86.30800327571681,71.59564526625428,99.56193423861278
8.10674071636084,4.383161370239916,77.64225935491045,82.23880530911761,81.25150091159664,84.72868628077529
6.877136022914555,4.539430324781199,78.11409442166546,82.69007690839884,88.13097098677365,87.11326267525753
5.506706266484833,4.36769819853436,68.41796688445422,89.39878049694934,80.74049860262205,90.23859629425843
5.941635548888038,5.367491205115419,62.34060823346904,87.89391681249707,80.01056567851434,90.92078797325384
7.615517298721611,6.489470701432216,76.13606571121723,85.27513753799187,78.64363601220418,92.24434860429804
5.923560041939436,3.99825739349295,68.01377683635198,84.06268945354915,70.58850456865784,95.38815147874628
7.059750307498369,3.26717731837883,75.0950028759813,78.9174148060436,85.51342197212277,90.57278332520464
6.854686207884576,4.420546156483871,61.84350167498319,81.9732722602098,75.48462603699416,84.79268604012333
6.018079582873019,6.821738403888887,75.58446722383668,91.51654107884713,81.17286460755338,87.74930303704942
9.37273290719039,3.776692888827242,65.48637473945224,81.30254217279212,70.62852503648661,89.83897977830138
7.560702826781613,5.975205124899661,74.80766777151932,86.00633542790746,72.58475571101032,96.35243635357155
4.369828896010871,6.0099307326687965,71.36851072561488,88.62382071422464,85.9189457360334,83.52811972983011
7.023745177723313,4.001770582462805,66.7210907868961,81.38424746239266,76.828758326315,93.14953306933334
6.005856242277934,5.012084771266748,69.34622569795145,85.99107351929948,86.01170492781696,89.36568316732175
7.8229200017554685,5.965556960815684,74.59432859339216,88.4013297200341,78.20102363880156,91.79997298034908
5.848975113880759,4.158785033111261,71.80829337495312,85.43999783010321,69.20632135791492,88.32261954844705
6.662316270239721,4.316777675907875,74.10518230626792,94.57888977813366,83.14954475863176,85.58299926853259
7.405984734776548,3.9764871774462205,80.78691480567433,80.06048237158979,75.59154917944639,91.47822928378493
7.8389062330041455,3.58671894237642,63.79164026378695,88.78793129562843,82.16331294893692,91.1213948002908
5.359644311533068,3.9156502094405936,79.06262035984939,84.84703444033131,78.72857542445442,92.29661077323698
6.3985985169908615,3.398453759913969,71.80090850011142,87.87014449547736,70.73009703749136,88.65077284909906
6.230065626606852,4.530675121433304,66.98583656804898,86.8121828854376,79.4379033033899,86.48065851371656
6.016004920911546,3.8070240920472225,64.91449459645284,83.05390016924801,89.80073802497927,82.93248811841178
8.918545088337316,4.710407320611673,70.39222212427023,86.1327884558699,81.11423093842373,91.7316810921158
7.285978053153147,3.0996939184167354,75.7239205372374,79.45471535552548,78.30665945967213,90.26839108504275
5.286939254797946,4.797792208993012,70.68776422218784,87.33039200182847,84.08425134998018,85.12660425840335
7.901434336465731,5.2501760654480325,78.55354366518726,86.35410709116968,79.67440917253586,86.7072774088025
9.34658743641516,2.70563792168569,64.33435668775252,87.44371253965794,79.66862457434024,86.97299239577967
8.038958312661375,4.836650912862815,71.24197305033894,88.78597864027888,73.03271162198857,83.21295760166505
4.976756040855184,5.604902093225963,65.28851146681703,86.57638348867108,79.79262493152694,85.674575132561
6.218919112560498,3.411323083177915,73.04543303659985,85.87388614335448,83.88076142372641,84.50482767981649
8.320293379023948,6.005315148153933,75.55705947246705,82.58058132268387,74.33608302428986,87.17382765601464
5.950796641257463,4.877117108429441,69.28034339033094,83.12089355632304,85.86492868835943,85.96681925618061
7.332583313775474,3.865489329817432,58.79977348818976,89.19755078456747,78.13229927685985,82.68008179279303
7.729560864115204,4.449807830108065,72.25495110462317,89.99627329825914,74.07237549115344,96.18358385310708
5.6876834341063,5.00249422126955,73.39634504832084,84.63804660380143,83.68792359229325,93.33440070480816
6.728569572725839,4.56840485227117,73.24061482381614,85.54720879121048,77.13734939773482,85.81762814037606
2.910479191917113,4.984880393201732,77.23175452074634,82.50523400001995,82.47352592617915,89.70795916761836
5.570734830398852,3.6713937662285705,66.15894233768456,89.15282190485583,77.11203097548146,90.2446208323388
6.496918218328208,4.65242474163247,74.56503730616215,87.5293338358137,78.29488666799749,93.10701766266186
5.302660181642181,3.2276569527855177,77.02403605989427,91.611895796684,81.11715704210488,85.67116140135771
8.758893564717962,4.39989654478617,62.762779596768716,82.58936615302484,80.08357499370902,92.74079510073499
5.0838303464472405,3.686483122681689,72.83432876441108,84.19037472314172,68.42278791969613,86.67275037443434
6.2719466159636195,3.83802305166921,68.87993681116318,86.14062695208183,72.8816569255186,83.75730910457614
6.956888692743309,5.612483857689393,70.9086911691121,87.46876652072247,83.33999092243316,91.37930526946364
8.529527946879337,5.482179108534842,72.96884712098401,84.70986355984758,77.9261033966021,93.47580616925299
5.076965418584672,5.04822430881646,68.96130289225495,82.60652451054817,75.92897035586574,98.27526320206354
8.195796502585951,3.516918511794679,68.05660122002426,88.22050409255543,71.67127252218688,84.26101651916622
6.812279673223505,4.215232395274678,71.46393160394251,87.70763316014586,73.09334476149317,91.28600283479892
5.622189618742459,5.591787929981265,66.08121949345855,82.46792287819609,68.28882693619406,87.18373539796393
7.354524169115924,4.627545222275915,66.08803938135111,89.7374169635376,78.08346833462218,91.59842722893892
7.038871634688164,6.587396585983525,74.56099175819121,89.14463586942914,75.54796833903666,83.25918866044438
6.079739747409446,4.853986055454935,65.78578863123845,85.82974879119294,73.6704017559749,84.02775182991532
6.883762501988023,4.672844204841028,74.49830000436421,85.65471315960332,78.25257053164343,85.829263154284
6.337623683765887,4.221795182217749,73.52043820569897,87.1729848675709,80.45625021734895,88.99216696897192
6.936220814301498,4.620186814304054,63.01612770180513,82.64255017517998,89.27530945427071,86.32799931380809
7.594556809425256,4.3627771472575105,68.04768966878885,85.49610073332506,70.8893945602276,91.13850107247966
8.703220179374423,5.137297809019731,77.03172513462738,78.51237265725062,84.51284332083266,92.49951008755428
5.314621401407781,5.361032085115125,66.59040545052953,88.2046580656094,83.56281796117686,90.91843690260782
9.359640049587519,3.7926094855428456,69.07085954091494,80.40322168818605,74.62662702917882,94.68951426674522
4.457494640572998,3.301890341798,73.5178922876091,90.2109434509728,79.63650336838876,90.23855852898477
6.617857885957299,2.847415164207033,75.06027444455646,84.34361569930736,76.26607042837816,84.19748217174138
7.505980647781492,4.957192194221289,70.09261334698641,84.72266565782024,79.54701176013556,93.74449310009186
